,method,n,d,q,p,time
5393,Addition,8,8,12,1,5.4478100355481726e-05
5394,Multiplication,8,8,12,1,0.02469502160020056
5395,KeyGen,8,8,12,2,0.026871618800214492
5396,Encryption,8,8,12,2,0.0024143339003785515
5397,Decrypt,8,8,12,2,0.0002996729999722447
5398,Addition,8,8,12,2,5.483310014824383e-05
5399,Multiplication,8,8,12,2,0.02626020570023684
5400,KeyGen,8,8,10,8,0.026687170100194633
5401,Encryption,8,8,10,8,0.002435637400049018
5402,Decrypt,8,8,10,8,0.00030263899971032514
5403,Addition,8,8,10,8,5.4701100452803075e-05
5404,Multiplication,8,8,10,8,0.027587775100255386
5405,KeyGen,8,8,10,9,0.028171636600018247
5406,Encryption,8,8,10,9,0.002424881199840456
5407,Decrypt,8,8,10,9,0.0003041229996597394
5408,Addition,8,8,10,9,5.5057099962141366e-05
5409,Multiplication,8,8,10,9,0.02951827740034787
5410,KeyGen,8,8,10,7,0.027865758599364198
5411,Encryption,8,8,10,7,0.002436304400180234
5412,Decrypt,8,8,10,7,0.0003098421002505347
5413,Addition,8,8,10,7,5.423510010587052e-05
5414,Multiplication,8,8,10,7,0.028980411699740215
5415,KeyGen,8,8,10,6,0.028245818200230133
5416,Encryption,8,8,10,6,0.00240132570033893
5417,Decrypt,8,8,10,6,0.00030426399971474896
5418,Addition,8,8,10,6,5.387109995353967e-05
5419,Multiplication,8,8,10,6,0.02654803340046783
5420,KeyGen,8,8,10,4,0.026951432400528573
5421,Encryption,8,8,10,4,0.002455053800076712
5422,Decrypt,8,8,10,4,0.0003044140001293272
5423,Addition,8,8,10,4,5.463010020321235e-05
5424,Multiplication,8,8,10,4,0.027230018999398455
5425,KeyGen,8,8,10,5,0.030649891900247896
5426,Encryption,8,8,10,5,0.002401149700017413
5427,Decrypt,8,8,10,5,0.00036403220001375304
5428,Addition,8,8,10,5,6.884440008434468e-05
5429,Multiplication,8,8,10,5,0.026247828399937133
5430,KeyGen,8,8,10,2,0.026007791700249073
5431,Encryption,8,8,10,2,0.002418601099634543
5432,Decrypt,8,8,10,2,0.0003023899997060653
5433,Addition,8,8,10,2,5.562410005950369e-05
5434,Multiplication,8,8,10,2,0.024777002200426067
5435,KeyGen,8,8,10,3,0.027446010199491867
5436,Encryption,8,8,10,3,0.0024479335996147713
5437,Decrypt,8,8,10,3,0.00030542609965777956
5438,Addition,8,8,10,3,5.392509992816485e-05
5439,Multiplication,8,8,10,3,0.026385644200490787
5440,KeyGen,8,8,10,1,0.0257646277997992
5441,Encryption,8,8,10,1,0.0024518186997738666
5442,Decrypt,8,8,10,1,0.0003042001000721939
5443,Addition,8,8,10,1,5.3843099885853006e-05
5444,Multiplication,8,8,10,1,0.025095532499835826
5445,KeyGen,8,8,8,9,0.027640347099804785
5446,Encryption,8,8,8,9,0.002364495999790961
5447,Decrypt,8,8,8,9,0.0003153113000735175
5448,Addition,8,8,8,9,5.229599992162548e-05
5449,Multiplication,8,8,8,9,0.026035493200470227
5450,KeyGen,8,8,8,8,0.027627951800241135
5451,Encryption,8,8,8,8,0.002358309899864253
5452,Decrypt,8,8,8,8,0.0002932687995780725
5453,Addition,8,8,8,8,5.46590999874752e-05
5454,Multiplication,8,8,8,8,0.02604800039989641
5455,KeyGen,8,8,8,7,0.02846466849950957
5456,Encryption,8,8,8,7,0.0024020967000979
5457,Decrypt,8,8,8,7,0.00029498389994842
5458,Addition,8,8,8,7,5.3160999959800394e-05
5459,Multiplication,8,8,8,7,0.02636476770057925
5460,KeyGen,8,8,8,6,0.027875814800063382
5461,Encryption,8,8,8,6,0.002384978400368709
5462,Decrypt,8,8,8,6,0.0002987358995596878
5463,Addition,8,8,8,6,5.1202000031480564e-05
5464,Multiplication,8,8,8,6,0.026849731399852316
5465,KeyGen,8,8,8,5,0.028143538099539
5466,Encryption,8,8,8,5,0.002373504199931631
5467,Decrypt,8,8,8,5,0.00029203679951024243
5468,Addition,8,8,8,5,5.207110007177107e-05
5469,Multiplication,8,8,8,5,0.025998223499482265
5470,KeyGen,8,8,8,2,0.024398307700175793
5471,Encryption,8,8,8,2,0.0023701131001871547
5472,Decrypt,8,8,8,2,0.00029195280003477817
5473,Addition,8,8,8,2,5.1291999989189206e-05
5474,Multiplication,8,8,8,2,0.02453229340026155
5475,KeyGen,8,8,8,1,0.0260672369004169
5476,Encryption,8,8,8,1,0.0023303262998524586
5477,Decrypt,8,8,8,1,0.00028814870020141823
5478,Addition,8,8,8,1,5.1497999811545016e-05
5479,Multiplication,8,8,8,1,0.023401965999801176
5480,KeyGen,8,8,8,3,0.027386595000280067
5481,Encryption,8,8,8,3,0.0023641329993552064
5482,Decrypt,8,8,8,3,0.00032253440003842114
5483,Addition,8,8,8,3,5.286400046315976e-05
5484,Multiplication,8,8,8,3,0.02593714030008414
5485,KeyGen,8,8,8,4,0.032655898799566783
5486,Encryption,8,8,8,4,0.0023911775002488866
5487,Decrypt,8,8,8,4,0.00029799490002915265
5488,Addition,8,8,8,4,5.5362100101774556e-05
5489,Multiplication,8,8,8,4,0.02612263190021622
5490,KeyGen,8,8,6,9,0.028912676299660232
5491,Encryption,8,8,6,9,0.0022599718999117614
5492,Decrypt,8,8,6,9,0.0002887308000936173
5493,Addition,8,8,6,9,4.8860999959288166e-05
5494,Multiplication,8,8,6,9,0.025784090199886124
5495,KeyGen,8,8,6,8,0.02761739659981686
5496,Encryption,8,8,6,8,0.0023107068998797333
5497,Decrypt,8,8,6,8,0.00029021969967288894
5498,Addition,8,8,6,8,5.186600028537214e-05
5499,Multiplication,8,8,6,8,0.026471769899944774
5500,KeyGen,8,8,6,7,0.028215940600057367
5501,Encryption,8,8,6,7,0.002308700800494989
5502,Decrypt,8,8,6,7,0.00029558090027421714
5503,Addition,8,8,6,7,5.14751001901459e-05
5504,Multiplication,8,8,6,7,0.026262796700029865
5505,KeyGen,8,8,6,4,0.02581552589981584
5506,Encryption,8,8,6,4,0.0022920144998352042
5507,Decrypt,8,8,6,4,0.00028999069982091894
5508,Addition,8,8,6,4,5.0736000412143766e-05
5509,Multiplication,8,8,6,4,0.024202235800476046
5510,KeyGen,8,8,6,6,0.027346461300476223
5511,Encryption,8,8,6,6,0.0023109488996851725
5512,Decrypt,8,8,6,6,0.0003108621996943839
5513,Addition,8,8,6,6,4.9179899360751736e-05
5514,Multiplication,8,8,6,6,0.026257645699661224
5515,KeyGen,8,8,6,5,0.026927466000051935
5516,Encryption,8,8,6,5,0.0023072598996805027
5517,Decrypt,8,8,6,5,0.00029987000016262755
5518,Addition,8,8,6,5,5.0534999900264665e-05
5519,Multiplication,8,8,6,5,0.026242313300463137
5520,KeyGen,8,8,6,3,0.025008129799971357
5521,Encryption,8,8,6,3,0.002310293900518445
5522,Decrypt,8,8,6,3,0.00029152079951018096
5523,Addition,8,8,6,3,4.787799989571795e-05
5524,Multiplication,8,8,6,3,0.02491300690016942
5525,KeyGen,8,8,6,1,0.02447755530010909
5526,Encryption,8,8,6,1,0.0023251851998793427
5527,Decrypt,8,8,6,1,0.00028672769985860214
5528,Addition,8,8,6,1,4.990899979020469e-05
5529,Multiplication,8,8,6,1,0.023567858200112823
5530,KeyGen,8,8,6,2,0.024623571199481376
5531,Encryption,8,8,6,2,0.002313743899867404
5532,Decrypt,8,8,6,2,0.0002920708000601735
5533,Addition,8,8,6,2,5.0506999832578005e-05
5534,Multiplication,8,8,6,2,0.02371904719984741
5535,KeyGen,8,8,4,9,0.026923098800034496
5536,Encryption,8,8,4,9,0.0022825983003713192
5537,Decrypt,8,8,4,9,0.0002891117001126986
5538,Addition,8,8,4,9,4.9882999883266164e-05
5539,Multiplication,8,8,4,9,0.025390383399644632
5540,KeyGen,8,8,4,8,0.02743044689996168
5541,Encryption,8,8,4,8,0.0022489866998512296
5542,Decrypt,8,8,4,8,0.0002870197000447661
5543,Addition,8,8,4,8,5.055599976913072e-05
5544,Multiplication,8,8,4,8,0.02559688350011129
5545,KeyGen,8,8,4,7,0.02659100720047718
5546,Encryption,8,8,4,7,0.0023414064999087714
5547,Decrypt,8,8,4,7,0.0002944767998997122
5548,Addition,8,8,4,7,5.2943999617127704e-05
5549,Multiplication,8,8,4,7,0.02565998479985865
5550,KeyGen,8,8,4,5,0.02441455509979278
5551,Encryption,8,8,4,5,0.0023075627999787685
5552,Decrypt,8,8,4,5,0.00028758669941453263
5553,Addition,8,8,4,5,5.039899988332763e-05
5554,Multiplication,8,8,4,5,0.023600262899708468
5555,KeyGen,8,8,4,4,0.025186766299884766
5556,Encryption,8,8,4,4,0.0022622919997957068
5557,Decrypt,8,8,4,4,0.00028816569974878805
5558,Addition,8,8,4,4,5.14800995006226e-05
5559,Multiplication,8,8,4,4,0.023181977499916684
5560,KeyGen,8,8,4,6,0.026500964500155533
5561,Encryption,8,8,4,6,0.0022749312003725207
5562,Decrypt,8,8,4,6,0.00029153979994589463
5563,Addition,8,8,4,6,5.0766999629558994e-05
5564,Multiplication,8,8,4,6,0.025581921299453823
5565,KeyGen,8,8,4,3,0.024272172200289786
5566,Encryption,8,8,4,3,0.002292393599782372
5567,Decrypt,8,8,4,3,0.00028303259969106873
5568,Addition,8,8,4,3,5.014900016249157e-05
5569,Multiplication,8,8,4,3,0.02333679770017625
5570,KeyGen,8,8,4,1,0.02413422549943789
5571,Encryption,8,8,4,1,0.0023060938001435716
5572,Decrypt,8,8,4,1,0.00029116480000084265
5573,Addition,8,8,4,1,5.1037000230280685e-05
5574,Multiplication,8,8,4,1,0.023355238999647553
5575,KeyGen,8,8,4,2,0.024808159800159046
5576,Encryption,8,8,4,2,0.0022621169002377426
5577,Decrypt,8,8,4,2,0.000281658599851653
5578,Addition,8,8,4,2,5.074799992144108e-05
5579,Multiplication,8,8,4,2,0.023800287800258956
5580,KeyGen,8,8,64,8,0.03066845729990746
5581,Encryption,8,8,64,8,0.0025828903002548032
5582,Decrypt,8,8,64,8,0.0003266585001256317
5583,Addition,8,8,64,8,5.813320021843538e-05
5584,Multiplication,8,8,64,8,0.03204104550022748
5585,KeyGen,8,8,64,9,0.031593243600218555
5586,Encryption,8,8,64,9,0.00286929100038833
5587,Decrypt,8,8,64,9,0.00032110840038512833
5588,Addition,8,8,64,9,5.67372000659816e-05
5589,Multiplication,8,8,64,9,0.0330404403997818
5590,KeyGen,8,8,64,7,0.03098823359978269
5591,Encryption,8,8,64,7,0.0026645769001333976
5592,Decrypt,8,8,64,7,0.00032865949979168365
5593,Addition,8,8,64,7,5.5479099682997915e-05
5594,Multiplication,8,8,64,7,0.03286380790013936
5595,KeyGen,8,8,64,6,0.029505153200443602
5596,Encryption,8,8,64,6,0.0026439585999469273
5597,Decrypt,8,8,64,6,0.0003197343001374975
5598,Addition,8,8,64,6,5.677719964296557e-05
5599,Multiplication,8,8,64,6,0.03198921849980252
5600,KeyGen,8,8,64,5,0.02939629199972842
5601,Encryption,8,8,64,5,0.002709997900092276
5602,Decrypt,8,8,64,5,0.000329548599984264
5603,Addition,8,8,64,5,5.814010000904091e-05
5604,Multiplication,8,8,64,5,0.03223626039980445
5605,KeyGen,8,8,64,4,0.029086353800084907
5606,Encryption,8,8,64,4,0.002648396600125125
5607,Decrypt,8,8,64,4,0.000336319600319257
5608,Addition,8,8,64,4,5.943019932601601e-05
5609,Multiplication,8,8,64,4,0.030816460200003348
5610,KeyGen,8,8,64,3,0.028956660300173097
5611,Encryption,8,8,64,3,0.0026268722001987046
5612,Decrypt,8,8,64,3,0.0003253884002333507
5613,Addition,8,8,64,3,5.880410026293248e-05
5614,Multiplication,8,8,64,3,0.029524069600302027
5615,KeyGen,8,8,64,2,0.028157034399919213
5616,Encryption,8,8,64,2,0.002661785900272662
5617,Decrypt,8,8,64,2,0.0003237495002395008
5618,Addition,8,8,64,2,5.69191004615277e-05
5619,Multiplication,8,8,64,2,0.030531556499772704
5620,KeyGen,8,8,64,1,0.028595949100417784
5621,Encryption,8,8,64,1,0.002874443100154167
5622,Decrypt,8,8,64,1,0.0003565720995538868
5623,Addition,8,8,64,1,5.8022099983645604e-05
5624,Multiplication,8,8,64,1,0.02938515669957269
5625,KeyGen,8,8,62,9,0.03077509939976153
5626,Encryption,8,8,62,9,0.0027203459998418112
5627,Decrypt,8,8,62,9,0.00033586260033189317
5628,Addition,8,8,62,9,6.047419956303202e-05
5629,Multiplication,8,8,62,9,0.032918021899968154
5630,KeyGen,8,8,62,8,0.03118995369950426
5631,Encryption,8,8,62,8,0.0026857094002480154
5632,Decrypt,8,8,62,8,0.0003309335996164009
5633,Addition,8,8,62,8,6.01581996306777e-05
5634,Multiplication,8,8,62,8,0.03208547449976322
5635,KeyGen,8,8,62,7,0.030251293999754125
5636,Encryption,8,8,62,7,0.0029414784999971743
5637,Decrypt,8,8,62,7,0.0003315246001875494
5638,Addition,8,8,62,7,6.152019996079617e-05
5639,Multiplication,8,8,62,7,0.03187305619940162
5640,KeyGen,8,8,62,4,0.029528835599921876
5641,Encryption,8,8,62,4,0.002761613799521001
5642,Decrypt,8,8,62,4,0.00032999659961205905
5643,Addition,8,8,62,4,5.94331999309361e-05
5644,Multiplication,8,8,62,4,0.030801224899914815
5645,KeyGen,8,8,62,5,0.030680709599982946
5646,Encryption,8,8,62,5,0.0028836873003456275
5647,Decrypt,8,8,62,5,0.0003445259004365653
5648,Addition,8,8,62,5,5.8710199664346876e-05
5649,Multiplication,8,8,62,5,0.031728129299881405
5650,KeyGen,8,8,62,3,0.028215615600493037
5651,Encryption,8,8,62,3,0.0027230070998484736
5652,Decrypt,8,8,62,3,0.00033043860021280124
5653,Addition,8,8,62,3,5.8333099877927454e-05
5654,Multiplication,8,8,62,3,0.029615162299887744
5655,KeyGen,8,8,62,2,0.028042934100085404
5656,Encryption,8,8,62,2,0.0026349713996751236
5657,Decrypt,8,8,62,2,0.0003287424995505717
5658,Addition,8,8,62,2,5.654510023305193e-05
5659,Multiplication,8,8,62,2,0.029240630900312682
5660,KeyGen,8,8,62,1,0.027828842899907613
5661,Encryption,8,8,62,1,0.002671790000022156
5662,Decrypt,8,8,62,1,0.0003269335000368301
5663,Addition,8,8,62,1,5.680319954990409e-05
5664,Multiplication,8,8,62,1,0.029328049600007945
5665,KeyGen,8,8,62,6,0.03357640899994294
5666,Encryption,8,8,62,6,0.002671953100070823
5667,Decrypt,8,8,62,6,0.0003292765999503899
5668,Addition,8,8,62,6,5.719510008930229e-05
5669,Multiplication,8,8,62,6,0.030896695899718905
5670,KeyGen,8,8,60,9,0.030587543699948583
5671,Encryption,8,8,60,9,0.002686177299619885
5672,Decrypt,8,8,60,9,0.00032931550013017843
5673,Addition,8,8,60,9,6.0784199740737675e-05
5674,Multiplication,8,8,60,9,0.031180497499735792
5675,KeyGen,8,8,60,8,0.030649399899994025
5676,Encryption,8,8,60,8,0.0027021967005566696
5677,Decrypt,8,8,60,8,0.00034157379996031524
5678,Addition,8,8,60,8,6.212920052348637e-05
5679,Multiplication,8,8,60,8,0.030386097700102255
5680,KeyGen,8,8,60,7,0.03068741270035389
5681,Encryption,8,8,60,7,0.0026594347997161093
5682,Decrypt,8,8,60,7,0.00033323259995086116
5683,Addition,8,8,60,7,5.695210056728683e-05
5684,Multiplication,8,8,60,7,0.031796316699910676
5685,KeyGen,8,8,60,4,0.0294224655997823
5686,Encryption,8,8,60,4,0.0026543477004452145
5687,Decrypt,8,8,60,4,0.00033713070006342606
5688,Addition,8,8,60,4,5.7490199833409863e-05
5689,Multiplication,8,8,60,4,0.02964555400030804
5690,KeyGen,8,8,60,5,0.02971528439957183
5691,Encryption,8,8,60,5,0.002662361900001997
5692,Decrypt,8,8,60,5,0.0003374107000126969
5693,Addition,8,8,60,5,5.946820019744337e-05
5694,Multiplication,8,8,60,5,0.029989028799900553
5695,KeyGen,8,8,60,6,0.030621961400174768
5696,Encryption,8,8,60,6,0.0027098518003185745
5697,Decrypt,8,8,60,6,0.0003328856000734959
5698,Addition,8,8,60,6,5.7843200193019587e-05
5699,Multiplication,8,8,60,6,0.02991694140000618
5700,KeyGen,8,8,60,2,0.02800946040006238
5701,Encryption,8,8,60,2,0.0029035396997642237
5702,Decrypt,8,8,60,2,0.00034393679961794985
5703,Addition,8,8,60,2,5.854919945704751e-05
5704,Multiplication,8,8,60,2,0.028883866799878886
5705,KeyGen,8,8,60,3,0.02926302139967447
5706,Encryption,8,8,60,3,0.002660671799822012
5707,Decrypt,8,8,60,3,0.00032758250017650425
5708,Addition,8,8,60,3,5.9206200239714236e-05
5709,Multiplication,8,8,60,3,0.029192890999547673
5710,KeyGen,8,8,60,1,0.030656930999975886
5711,Encryption,8,8,60,1,0.0027119869002490303
5712,Decrypt,8,8,60,1,0.00032836149985087103
5713,Addition,8,8,60,1,5.7995100360130894e-05
5714,Multiplication,8,8,60,1,0.028275021800072863
5715,KeyGen,8,8,58,7,0.029918022300262238
5716,Encryption,8,8,58,7,0.0026387104000605175
5717,Decrypt,8,8,58,7,0.00033480769998277536
5718,Addition,8,8,58,7,5.8987199736293405e-05
5719,Multiplication,8,8,58,7,0.029772566499741516
5720,KeyGen,8,8,58,8,0.030328007500065722
5721,Encryption,8,8,58,8,0.002663416900031734
5722,Decrypt,8,8,58,8,0.00033901069982675833
5723,Addition,8,8,58,8,6.0479199601104486e-05
5724,Multiplication,8,8,58,8,0.030553782999777467
5725,KeyGen,8,8,58,9,0.030764577200170607
5726,Encryption,8,8,58,9,0.002673090100142872
5727,Decrypt,8,8,58,9,0.00033771369999158196
5728,Addition,8,8,58,9,7.350649975705892e-05
5729,Multiplication,8,8,58,9,0.03058911870029988
5730,KeyGen,8,8,58,6,0.02971839540041401
5731,Encryption,8,8,58,6,0.0026356313996075188
5732,Decrypt,8,8,58,6,0.00033579959999769927
5733,Addition,8,8,58,6,5.561710058827884e-05
5734,Multiplication,8,8,58,6,0.029512298299960094
5735,KeyGen,8,8,58,5,0.029261947399936615
5736,Encryption,8,8,58,5,0.002722074100165628
5737,Decrypt,8,8,58,5,0.00032917659991653635
5738,Addition,8,8,58,5,5.844420011271723e-05
5739,Multiplication,8,8,58,5,0.029637509799795226
5740,KeyGen,8,8,58,4,0.03110162989978562
5741,Encryption,8,8,58,4,0.0027802823002275544
5742,Decrypt,8,8,58,4,0.00033028260004357434
5743,Addition,8,8,58,4,5.8992199774365873e-05
5744,Multiplication,8,8,58,4,0.029394571999728215
5745,KeyGen,8,8,58,2,0.028609673399478196
5746,Encryption,8,8,58,2,0.002672150100261206
5747,Decrypt,8,8,58,2,0.00034507189993746577
5748,Addition,8,8,58,2,5.670009995810688e-05
5749,Multiplication,8,8,58,2,0.02816302950013778
5750,KeyGen,8,8,58,3,0.02881581350011402
5751,Encryption,8,8,58,3,0.002673459100333275
5752,Decrypt,8,8,58,3,0.00032948959997156633
5753,Addition,8,8,58,3,5.66071001230739e-05
5754,Multiplication,8,8,58,3,0.028541579999728128
5755,KeyGen,8,8,58,1,0.028371055600291583
5756,Encryption,8,8,58,1,0.0026500205996853763
5757,Decrypt,8,8,58,1,0.00033448270041844805
5758,Addition,8,8,58,1,5.698910026694648e-05
5759,Multiplication,8,8,58,1,0.028144711099594134
5760,KeyGen,8,8,56,7,0.029635880699788685
5761,Encryption,8,8,56,7,0.0027160479003214277
5762,Decrypt,8,8,56,7,0.00033366159987053835
5763,Addition,8,8,56,7,5.80070998694282e-05
5764,Multiplication,8,8,56,7,0.029703900100139437
5765,KeyGen,8,8,56,8,0.02999701999942772
5766,Encryption,8,8,56,8,0.0026623539000866004
5767,Decrypt,8,8,56,8,0.000325483399501536
5768,Addition,8,8,56,8,5.939219990978017e-05
5769,Multiplication,8,8,56,8,0.03035206999993534
5770,KeyGen,8,8,56,9,0.03085602309947717
5771,Encryption,8,8,56,9,0.0027404444001149384
5772,Decrypt,8,8,56,9,0.0003405817995371763
5773,Addition,8,8,56,9,5.786610054201446e-05
5774,Multiplication,8,8,56,9,0.031111074100044787
5775,KeyGen,8,8,56,4,0.029079441700014287
5776,Encryption,8,8,56,4,0.0026680709997890517
5777,Decrypt,8,8,56,4,0.00033835869980975987
5778,Addition,8,8,56,4,5.8533099945634604e-05
5779,Multiplication,8,8,56,4,0.028942340000503462
5780,KeyGen,8,8,56,6,0.029745864999858894
5781,Encryption,8,8,56,6,0.0026600418001180514
5782,Decrypt,8,8,56,6,0.00033230659973924046
5783,Addition,8,8,56,6,5.900320029468275e-05
5784,Multiplication,8,8,56,6,0.029505572200287135
5785,KeyGen,8,8,56,5,0.02935096809960669
5786,Encryption,8,8,56,5,0.0026814613003807606
5787,Decrypt,8,8,56,5,0.00034016970021184535
5788,Addition,8,8,56,5,5.8465099573368204e-05
5789,Multiplication,8,8,56,5,0.030021361400577005
5790,KeyGen,8,8,56,2,0.028023366799607173
5791,Encryption,8,8,56,2,0.0026476926002942493
5792,Decrypt,8,8,56,2,0.0003351276995090302
5793,Addition,8,8,56,2,5.794020034954883e-05
5794,Multiplication,8,8,56,2,0.02799929719985812
5795,KeyGen,8,8,56,1,0.028071020700008376
5796,Encryption,8,8,56,1,0.002885246299410937
5797,Decrypt,8,8,56,1,0.00032275140038109387
5798,Addition,8,8,56,1,5.7356100296601656e-05
5799,Multiplication,8,8,56,1,0.027647860299475725
5800,KeyGen,8,8,56,3,0.028221233700605808
5801,Encryption,8,8,56,3,0.0026533856995229143
5802,Decrypt,8,8,56,3,0.00032634150047670116
5803,Addition,8,8,56,3,5.8603200159268454e-05
5804,Multiplication,8,8,56,3,0.03268994949976332
5805,KeyGen,8,8,54,9,0.031367332200170496
5806,Encryption,8,8,54,9,0.0026721109999925828
5807,Decrypt,8,8,54,9,0.0003388026998436544
5808,Addition,8,8,54,9,5.867610016139224e-05
5809,Multiplication,8,8,54,9,0.029413591299817198
5810,KeyGen,8,8,54,8,0.030752371999551543
5811,Encryption,8,8,54,8,0.002624154200020712
5812,Decrypt,8,8,54,8,0.00034401180018903685
5813,Addition,8,8,54,8,5.802119994768873e-05
5814,Multiplication,8,8,54,8,0.03333495629995013
5815,KeyGen,8,8,54,7,0.030690984800457954
5816,Encryption,8,8,54,7,0.0034390982997138052
5817,Decrypt,8,8,54,7,0.0003413738006202038
5818,Addition,8,8,54,7,5.910319960094057e-05
5819,Multiplication,8,8,54,7,0.03058607970015146
5820,KeyGen,8,8,54,2,0.0285694425998372
5821,Encryption,8,8,54,2,0.0026329923995945135
5822,Decrypt,8,8,54,2,0.00032303839980158956
5823,Addition,8,8,54,2,6.032020028214902e-05
5824,Multiplication,8,8,54,2,0.027829891000146746
5825,KeyGen,8,8,54,3,0.028933455799415243
5826,Encryption,8,8,54,3,0.002630425299867056
5827,Decrypt,8,8,54,3,0.00033120359948952683
5828,Addition,8,8,54,3,5.565110041061416e-05
5829,Multiplication,8,8,54,3,0.028393859200150473
5830,KeyGen,8,8,54,4,0.02941550940013258
5831,Encryption,8,8,54,4,0.0027428354005678557
5832,Decrypt,8,8,54,4,0.00033164859996759333
5833,Addition,8,8,54,4,5.7235200074501336e-05
5834,Multiplication,8,8,54,4,0.029402527100319275
5835,KeyGen,8,8,54,6,0.030300919000001158
5836,Encryption,8,8,54,6,0.0027005167001334486
5837,Decrypt,8,8,54,6,0.00034311079944018277
5838,Addition,8,8,54,6,6.0489199677249415e-05
5839,Multiplication,8,8,54,6,0.029834359700180356
5840,KeyGen,8,8,54,1,0.02823853500012774
5841,Encryption,8,8,54,1,0.0035468305002723357
5842,Decrypt,8,8,54,1,0.0003374446998350322
5843,Addition,8,8,54,1,5.647910002153367e-05
5844,Multiplication,8,8,54,1,0.0274212277996412
5845,KeyGen,8,8,54,5,0.030009778199746505
5846,Encryption,8,8,54,5,0.0030129359001875855
5847,Decrypt,8,8,54,5,0.0003391736994672101
5848,Addition,8,8,54,5,5.84601002628915e-05
5849,Multiplication,8,8,54,5,0.0305997869996645
5850,KeyGen,8,8,52,9,0.030962759099929828
5851,Encryption,8,8,52,9,0.002672831100062467
